CMDLINE C:\Users\drako\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe julia_set_memory_profiling.py
MEM 137.386719 1712987125.0637
MEM 137.386719 1712987125.1645
MEM 137.386719 1712987125.2652
MEM 137.386719 1712987125.3659
MEM 137.386719 1712987125.4663
MEM 137.386719 1712987125.5671
MEM 137.386719 1712987125.6674
MEM 137.386719 1712987125.7677
MEM 137.386719 1712987125.8684
MEM 137.386719 1712987125.9690
MEM 137.386719 1712987126.0697
MEM 137.386719 1712987126.1701
MEM 137.386719 1712987126.2709
MEM 137.386719 1712987126.3715
MEM 137.386719 1712987126.4722
MEM 137.386719 1712987126.5727
MEM 137.386719 1712987126.6733
MEM 137.386719 1712987126.7740
MEM 137.386719 1712987126.8747
MEM 137.386719 1712987126.9754
MEM 137.386719 1712987127.0760
MEM 137.386719 1712987127.1762
MEM 137.386719 1712987127.2767
MEM 137.386719 1712987127.3775
MEM 137.386719 1712987127.4782
MEM 137.386719 1712987127.5787
MEM 137.386719 1712987127.6792
MEM 137.386719 1712987127.7798
MEM 137.386719 1712987127.8801
MEM 137.386719 1712987127.9808
MEM 137.386719 1712987128.0814
MEM 137.386719 1712987128.1818
MEM 137.386719 1712987128.2822
MEM 137.386719 1712987128.3831
MEM 137.386719 1712987128.4834
MEM 137.386719 1712987128.5838
MEM 137.386719 1712987128.6845
MEM 137.386719 1712987128.7849
MEM 137.386719 1712987128.8854
MEM 137.386719 1712987128.9859
MEM 137.386719 1712987129.0867
MEM 137.386719 1712987129.1868
MEM 137.386719 1712987129.2873
MEM 137.386719 1712987129.3878
MEM 137.386719 1712987129.4883
MEM 137.386719 1712987129.5890
MEM 137.386719 1712987129.6895
MEM 137.386719 1712987129.7902
MEM 137.386719 1712987129.8909
MEM 137.386719 1712987129.9914
MEM 137.386719 1712987130.0918
MEM 137.386719 1712987130.1922
MEM 137.386719 1712987130.2925
MEM 137.386719 1712987130.3930
MEM 137.386719 1712987130.4933
MEM 137.386719 1712987130.5940
MEM 137.386719 1712987130.6947
MEM 137.386719 1712987130.7950
MEM 137.386719 1712987130.8953
MEM 137.386719 1712987130.9958
MEM 137.386719 1712987131.0964
MEM 137.386719 1712987131.1968
MEM 137.386719 1712987131.2971
MEM 137.386719 1712987131.3980
MEM 137.386719 1712987131.4986
MEM 137.386719 1712987131.5988
MEM 137.386719 1712987131.6993
MEM 137.386719 1712987131.7998
MEM 137.386719 1712987131.9005
MEM 137.386719 1712987132.0009
MEM 137.386719 1712987132.1012
MEM 137.386719 1712987132.2018
MEM 137.386719 1712987132.3022
MEM 137.386719 1712987132.4028
MEM 137.386719 1712987132.5032
MEM 137.386719 1712987132.6039
MEM 137.386719 1712987132.7042
MEM 137.386719 1712987132.8048
MEM 137.386719 1712987132.9053
MEM 137.386719 1712987133.0057
MEM 137.386719 1712987133.1065
MEM 137.386719 1712987133.2072
MEM 137.386719 1712987133.3075
MEM 137.386719 1712987133.4085
MEM 137.386719 1712987133.5090
MEM 137.386719 1712987133.6092
MEM 137.386719 1712987133.7097
MEM 137.386719 1712987133.8104
MEM 137.386719 1712987133.9110
MEM 137.386719 1712987134.0115
MEM 137.386719 1712987134.1123
MEM 137.386719 1712987134.2127
MEM 137.386719 1712987134.3134
MEM 137.386719 1712987134.4136
MEM 137.386719 1712987134.5143
MEM 137.386719 1712987134.6146
MEM 137.386719 1712987134.7152
MEM 137.386719 1712987134.8161
MEM 137.386719 1712987134.9171
MEM 137.386719 1712987135.0174
MEM 137.386719 1712987135.1180
MEM 137.386719 1712987135.2185
MEM 137.386719 1712987135.3192
MEM 137.386719 1712987135.4196
MEM 137.386719 1712987135.5200
MEM 137.386719 1712987135.6206
MEM 137.386719 1712987135.7211
MEM 137.386719 1712987135.8218
MEM 137.386719 1712987135.9221
MEM 137.386719 1712987136.0226
MEM 137.386719 1712987136.1229
MEM 137.386719 1712987136.2236
MEM 137.386719 1712987136.3239
MEM 137.386719 1712987136.4243
MEM 137.386719 1712987136.5245
MEM 137.386719 1712987136.6251
MEM 137.386719 1712987136.7259
MEM 137.386719 1712987136.8267
MEM 137.386719 1712987136.9270
MEM 137.386719 1712987137.0278
MEM 137.386719 1712987137.1283
MEM 137.386719 1712987137.2287
MEM 137.386719 1712987137.3291
MEM 137.386719 1712987137.4298
MEM 137.386719 1712987137.5306
MEM 137.386719 1712987137.6309
MEM 137.386719 1712987137.7315
MEM 137.386719 1712987137.8318
MEM 137.386719 1712987137.9322
MEM 137.386719 1712987138.0325
MEM 137.386719 1712987138.1334
MEM 137.386719 1712987138.2340
MEM 137.386719 1712987138.3344
MEM 137.386719 1712987138.4351
MEM 137.386719 1712987138.5358
MEM 137.386719 1712987138.6365
MEM 137.386719 1712987138.7367
MEM 137.386719 1712987138.8373
MEM 137.386719 1712987138.9378
MEM 137.386719 1712987139.0382
MEM 137.386719 1712987139.1390
MEM 137.386719 1712987139.2398
MEM 137.386719 1712987139.3403
MEM 137.386719 1712987139.4407
MEM 137.386719 1712987139.5415
MEM 137.386719 1712987139.6421
MEM 137.386719 1712987139.7428
MEM 137.386719 1712987139.8435
MEM 137.386719 1712987139.9443
MEM 137.386719 1712987140.0448
MEM 137.386719 1712987140.1456
MEM 137.386719 1712987140.2460
MEM 137.386719 1712987140.3468
MEM 137.386719 1712987140.4473
MEM 137.386719 1712987140.5476
MEM 137.386719 1712987140.6484
MEM 137.386719 1712987140.7489
MEM 137.386719 1712987140.8497
MEM 137.386719 1712987140.9504
MEM 137.386719 1712987141.0511
MEM 137.386719 1712987141.1516
MEM 137.386719 1712987141.2520
MEM 137.386719 1712987141.3526
MEM 137.386719 1712987141.4528
MEM 137.386719 1712987141.5533
MEM 137.386719 1712987141.6540
MEM 137.386719 1712987141.7545
MEM 137.386719 1712987141.8549
MEM 137.386719 1712987141.9556
MEM 137.386719 1712987142.0562
MEM 137.386719 1712987142.1570
MEM 137.386719 1712987142.2577
MEM 137.386719 1712987142.3583
MEM 137.386719 1712987142.4588
MEM 137.386719 1712987142.5594
MEM 137.386719 1712987142.6600
MEM 137.386719 1712987142.7604
MEM 137.386719 1712987142.8607
MEM 137.386719 1712987142.9611
MEM 137.386719 1712987143.0617
MEM 137.386719 1712987143.1623
MEM 137.386719 1712987143.2626
MEM 137.386719 1712987143.3633
MEM 137.386719 1712987143.4641
MEM 137.449219 1712987143.5647
MEM 137.449219 1712987143.6655
MEM 137.449219 1712987143.7661
MEM 137.449219 1712987143.8665
MEM 137.449219 1712987143.9672
MEM 137.449219 1712987144.0675
MEM 137.449219 1712987144.1678
MEM 137.449219 1712987144.2685
MEM 137.449219 1712987144.3688
MEM 137.449219 1712987144.4692
MEM 137.449219 1712987144.5694
MEM 137.449219 1712987144.6701
MEM 137.449219 1712987144.7709
MEM 137.449219 1712987144.8712
MEM 137.449219 1712987144.9715
MEM 137.449219 1712987145.0720
MEM 137.449219 1712987145.1726
MEM 137.449219 1712987145.2730
MEM 137.449219 1712987145.3737
MEM 137.449219 1712987145.4741
MEM 137.449219 1712987145.5747
MEM 137.449219 1712987145.6750
MEM 137.449219 1712987145.7757
MEM 137.449219 1712987145.8764
MEM 137.449219 1712987145.9768
MEM 137.449219 1712987146.0772
MEM 137.449219 1712987146.1775
MEM 137.449219 1712987146.2781
MEM 137.449219 1712987146.3787
MEM 137.449219 1712987146.4788
MEM 137.449219 1712987146.5795
MEM 137.449219 1712987146.6802
MEM 137.449219 1712987146.7805
MEM 137.449219 1712987146.8812
MEM 137.449219 1712987146.9817
MEM 137.449219 1712987147.0822
MEM 137.449219 1712987147.1829
MEM 137.449219 1712987147.2832
MEM 137.449219 1712987147.3836
MEM 137.449219 1712987147.4840
MEM 137.449219 1712987147.5843
MEM 137.449219 1712987147.6848
MEM 137.449219 1712987147.7855
MEM 137.449219 1712987147.8859
MEM 137.449219 1712987147.9865
MEM 137.449219 1712987148.0873
MEM 137.449219 1712987148.1880
MEM 137.449219 1712987148.2885
MEM 137.449219 1712987148.3887
MEM 137.449219 1712987148.4892
MEM 137.449219 1712987148.5898
MEM 137.449219 1712987148.6905
MEM 137.449219 1712987148.7910
MEM 137.449219 1712987148.8917
MEM 137.449219 1712987148.9921
MEM 137.449219 1712987149.0931
MEM 137.449219 1712987149.1933
MEM 137.449219 1712987149.2940
MEM 137.449219 1712987149.3945
MEM 137.449219 1712987149.4949
MEM 137.449219 1712987149.5957
MEM 137.449219 1712987149.6962
MEM 137.449219 1712987149.7967
MEM 137.449219 1712987149.8972
MEM 137.449219 1712987149.9975
MEM 137.449219 1712987150.0982
MEM 137.449219 1712987150.1986
MEM 137.449219 1712987150.2991
MEM 137.449219 1712987150.3997
MEM 137.449219 1712987150.5002
MEM 137.449219 1712987150.6006
MEM 137.449219 1712987150.7010
MEM 137.449219 1712987150.8016
MEM 137.449219 1712987150.9021
MEM 137.449219 1712987151.0023
MEM 137.449219 1712987151.1027
MEM 137.449219 1712987151.2034
MEM 137.449219 1712987151.3041
MEM 137.449219 1712987151.4050
MEM 137.449219 1712987151.5055
MEM 137.449219 1712987151.6061
MEM 137.449219 1712987151.7069
MEM 137.449219 1712987151.8074
MEM 137.449219 1712987151.9079
MEM 137.449219 1712987152.0082
MEM 137.449219 1712987152.1085
MEM 137.449219 1712987152.2089
MEM 137.449219 1712987152.3092
MEM 137.449219 1712987152.4096
MEM 137.449219 1712987152.5103
MEM 137.449219 1712987152.6105
MEM 137.449219 1712987152.7108
MEM 137.449219 1712987152.8111
MEM 137.449219 1712987152.9116
MEM 137.449219 1712987153.0119
MEM 137.449219 1712987153.1125
MEM 137.449219 1712987153.2133
MEM 137.449219 1712987153.3136
MEM 137.449219 1712987153.4143
MEM 137.449219 1712987153.5148
MEM 137.449219 1712987153.6153
MEM 137.449219 1712987153.7157
MEM 137.449219 1712987153.8163
MEM 137.449219 1712987153.9172
MEM 137.449219 1712987154.0174
MEM 137.449219 1712987154.1180
MEM 137.449219 1712987154.2184
MEM 137.449219 1712987154.3188
MEM 137.449219 1712987154.4191
MEM 137.449219 1712987154.5194
MEM 137.449219 1712987154.6201
MEM 137.449219 1712987154.7205
MEM 137.449219 1712987154.8209
MEM 137.449219 1712987154.9212
MEM 137.449219 1712987155.0217
MEM 137.449219 1712987155.1221
MEM 137.449219 1712987155.2226
MEM 137.449219 1712987155.3234
MEM 137.449219 1712987155.4240
MEM 137.449219 1712987155.5244
MEM 137.449219 1712987155.6251
MEM 137.449219 1712987155.7257
MEM 137.449219 1712987155.8260
MEM 137.449219 1712987155.9263
MEM 137.449219 1712987156.0267
MEM 137.449219 1712987156.1271
MEM 137.449219 1712987156.2276
MEM 137.449219 1712987156.3281
MEM 137.449219 1712987156.4287
MEM 137.449219 1712987156.5290
MEM 137.449219 1712987156.6293
MEM 137.449219 1712987156.7301
MEM 137.449219 1712987156.8306
MEM 137.449219 1712987156.9311
MEM 137.449219 1712987157.0316
MEM 137.449219 1712987157.1322
MEM 137.449219 1712987157.2327
MEM 137.449219 1712987157.3333
MEM 137.449219 1712987157.4340
MEM 137.449219 1712987157.5348
MEM 137.449219 1712987157.6353
MEM 137.449219 1712987157.7359
MEM 137.449219 1712987157.8363
MEM 137.449219 1712987157.9370
MEM 137.449219 1712987158.0374
MEM 137.449219 1712987158.1381
MEM 137.449219 1712987158.2391
MEM 137.449219 1712987158.3393
MEM 137.449219 1712987158.4396
MEM 137.449219 1712987158.5400
MEM 137.449219 1712987158.6406
MEM 137.449219 1712987158.7413
MEM 137.449219 1712987158.8417
MEM 137.449219 1712987158.9421
MEM 137.449219 1712987159.0426
MEM 137.449219 1712987159.1433
MEM 137.449219 1712987159.2438
MEM 137.449219 1712987159.3441
MEM 137.449219 1712987159.4447
MEM 137.449219 1712987159.5451
MEM 137.449219 1712987159.6458
MEM 137.449219 1712987159.7463
MEM 137.449219 1712987159.8466
MEM 137.449219 1712987159.9471
MEM 137.449219 1712987160.0477
MEM 137.449219 1712987160.1485
MEM 137.449219 1712987160.2491
MEM 137.449219 1712987160.3496
MEM 137.449219 1712987160.4501
MEM 137.449219 1712987160.5508
MEM 137.449219 1712987160.6514
MEM 137.449219 1712987160.7518
MEM 137.449219 1712987160.8523
MEM 137.449219 1712987160.9528
MEM 137.449219 1712987161.0537
MEM 137.449219 1712987161.1540
MEM 137.449219 1712987161.2546
MEM 137.449219 1712987161.3549
MEM 137.449219 1712987161.4557
MEM 137.449219 1712987161.5563
MEM 137.449219 1712987161.6567
MEM 137.449219 1712987161.7571
MEM 137.449219 1712987161.8578
MEM 137.449219 1712987161.9581
MEM 137.449219 1712987162.0584
MEM 137.449219 1712987162.1589
MEM 137.449219 1712987162.2594
MEM 137.449219 1712987162.3599
MEM 137.449219 1712987162.4606
MEM 137.449219 1712987162.5612
MEM 137.449219 1712987162.6616
MEM 137.449219 1712987162.7622
MEM 137.449219 1712987162.8626
MEM 137.449219 1712987162.9629
MEM 137.449219 1712987163.0635
MEM 137.449219 1712987163.1642
MEM 137.449219 1712987163.2645
MEM 137.449219 1712987163.3656
MEM 137.449219 1712987163.4661
MEM 137.449219 1712987163.5664
MEM 137.449219 1712987163.6668
MEM 137.449219 1712987163.7674
MEM 137.449219 1712987163.8679
MEM 137.449219 1712987163.9686
MEM 137.449219 1712987164.0692
MEM 137.449219 1712987164.1696
MEM 137.449219 1712987164.2703
MEM 137.449219 1712987164.3707
MEM 137.449219 1712987164.4710
MEM 137.449219 1712987164.5717
MEM 137.449219 1712987164.6723
MEM 137.449219 1712987164.7731
MEM 137.449219 1712987164.8735
MEM 137.449219 1712987164.9740
MEM 137.449219 1712987165.0748
MEM 137.449219 1712987165.1751
MEM 137.449219 1712987165.2755
MEM 137.449219 1712987165.3762
MEM 137.449219 1712987165.4766
MEM 137.449219 1712987165.5769
MEM 137.449219 1712987165.6779
MEM 137.449219 1712987165.7782
MEM 137.449219 1712987165.8789
MEM 137.449219 1712987165.9796
MEM 137.449219 1712987166.0799
MEM 137.449219 1712987166.1806
MEM 137.449219 1712987166.2810
MEM 137.449219 1712987166.3818
MEM 137.449219 1712987166.4822
MEM 137.449219 1712987166.5827
MEM 137.449219 1712987166.6832
MEM 137.449219 1712987166.7838
MEM 137.449219 1712987166.8844
MEM 137.449219 1712987166.9850
MEM 137.449219 1712987167.0853
MEM 137.449219 1712987167.1861
MEM 137.449219 1712987167.2865
MEM 137.449219 1712987167.3868
MEM 137.449219 1712987167.4872
MEM 137.449219 1712987167.5878
MEM 137.449219 1712987167.6884
MEM 137.449219 1712987167.7888
MEM 137.449219 1712987167.8894
MEM 137.449219 1712987167.9901
MEM 137.449219 1712987168.0906
MEM 137.449219 1712987168.1914
MEM 137.449219 1712987168.2917
MEM 137.449219 1712987168.3924
MEM 137.449219 1712987168.4930
MEM 137.449219 1712987168.5936
MEM 137.449219 1712987168.6941
MEM 137.449219 1712987168.7949
MEM 137.449219 1712987168.8955
MEM 137.449219 1712987168.9961
MEM 137.449219 1712987169.0965
MEM 137.449219 1712987169.1972
MEM 137.449219 1712987169.2975
MEM 137.449219 1712987169.3982
MEM 137.449219 1712987169.4987
MEM 137.449219 1712987169.5990
MEM 137.449219 1712987169.6993
MEM 137.449219 1712987169.7998
MEM 137.449219 1712987169.9004
MEM 137.449219 1712987170.0007
MEM 137.449219 1712987170.1013
MEM 137.449219 1712987170.2020
MEM 137.449219 1712987170.3024
MEM 137.449219 1712987170.4029
MEM 137.449219 1712987170.5035
MEM 137.449219 1712987170.6040
MEM 137.449219 1712987170.7045
MEM 137.449219 1712987170.8051
MEM 137.449219 1712987170.9059
MEM 137.449219 1712987171.0065
MEM 137.449219 1712987171.1068
MEM 137.449219 1712987171.2075
MEM 137.449219 1712987171.3077
MEM 137.449219 1712987171.4083
MEM 137.449219 1712987171.5087
MEM 137.449219 1712987171.6090
MEM 137.449219 1712987171.7094
MEM 137.449219 1712987171.8099
MEM 137.449219 1712987171.9107
MEM 137.449219 1712987172.0112
MEM 137.449219 1712987172.1117
MEM 137.449219 1712987172.2121
MEM 137.449219 1712987172.3129
MEM 137.449219 1712987172.4133
MEM 137.449219 1712987172.5137
MEM 137.449219 1712987172.6142
MEM 137.449219 1712987172.7147
MEM 137.449219 1712987172.8152
MEM 137.449219 1712987172.9160
MEM 137.449219 1712987173.0165
MEM 137.449219 1712987173.1171
MEM 137.449219 1712987173.2176
MEM 137.449219 1712987173.3181
MEM 137.449219 1712987173.4186
MEM 137.449219 1712987173.5192
MEM 137.449219 1712987173.6196
MEM 137.449219 1712987173.7203
MEM 137.449219 1712987173.8210
MEM 137.449219 1712987173.9217
MEM 137.449219 1712987174.0224
MEM 137.449219 1712987174.1230
MEM 137.511719 1712987174.2237
MEM 137.511719 1712987174.3243
MEM 137.511719 1712987174.4247
MEM 137.511719 1712987174.5253
MEM 137.511719 1712987174.6255
MEM 137.511719 1712987174.7258
MEM 137.511719 1712987174.8261
MEM 137.511719 1712987174.9264
MEM 137.511719 1712987175.0269
MEM 137.511719 1712987175.1272
MEM 137.511719 1712987175.2281
MEM 137.511719 1712987175.3287
MEM 137.511719 1712987175.4289
MEM 137.511719 1712987175.5295
MEM 137.511719 1712987175.6299
MEM 137.511719 1712987175.7304
MEM 137.511719 1712987175.8309
MEM 137.511719 1712987175.9313
MEM 137.511719 1712987176.0317
MEM 137.511719 1712987176.1324
MEM 137.511719 1712987176.2329
MEM 137.511719 1712987176.3333
MEM 137.511719 1712987176.4341
MEM 137.511719 1712987176.5343
MEM 137.511719 1712987176.6347
MEM 137.511719 1712987176.7350
MEM 137.511719 1712987176.8357
MEM 137.511719 1712987176.9361
MEM 137.511719 1712987177.0365
MEM 137.511719 1712987177.1370
MEM 137.511719 1712987177.2373
MEM 137.511719 1712987177.3378
MEM 137.511719 1712987177.4381
MEM 137.511719 1712987177.5384
MEM 137.511719 1712987177.6390
MEM 137.511719 1712987177.7395
MEM 137.511719 1712987177.8400
MEM 137.511719 1712987177.9406
MEM 137.511719 1712987178.0410
MEM 137.511719 1712987178.1412
MEM 137.511719 1712987178.2416
MEM 137.511719 1712987178.3419
MEM 137.511719 1712987178.4421
MEM 137.511719 1712987178.5427
MEM 137.511719 1712987178.6430
MEM 137.511719 1712987178.7434
MEM 137.511719 1712987178.8438
MEM 137.511719 1712987178.9442
MEM 137.511719 1712987179.0445
MEM 137.511719 1712987179.1451
MEM 137.511719 1712987179.2458
MEM 137.511719 1712987179.3463
MEM 137.511719 1712987179.4466
MEM 137.511719 1712987179.5471
MEM 137.511719 1712987179.6477
MEM 137.511719 1712987179.7485
MEM 137.511719 1712987179.8493
MEM 137.511719 1712987179.9496
MEM 137.511719 1712987180.0503
MEM 137.511719 1712987180.1506
MEM 137.511719 1712987180.2512
MEM 137.511719 1712987180.3519
MEM 137.511719 1712987180.4524
MEM 137.511719 1712987180.5533
MEM 137.511719 1712987180.6535
MEM 137.511719 1712987180.7540
MEM 137.511719 1712987180.8546
MEM 137.511719 1712987180.9549
MEM 137.511719 1712987181.0557
MEM 137.511719 1712987181.1562
MEM 137.511719 1712987181.2569
MEM 137.511719 1712987181.3574
MEM 137.511719 1712987181.4585
MEM 137.511719 1712987181.5590
MEM 137.511719 1712987181.6593
MEM 137.511719 1712987181.7596
MEM 137.511719 1712987181.8602
MEM 137.511719 1712987181.9605
MEM 137.511719 1712987182.0612
MEM 137.511719 1712987182.1617
MEM 137.511719 1712987182.2622
MEM 137.511719 1712987182.3628
MEM 137.511719 1712987182.4635
MEM 137.511719 1712987182.5641
MEM 137.511719 1712987182.6647
MEM 137.511719 1712987182.7652
MEM 137.511719 1712987182.8659
MEM 137.511719 1712987182.9662
MEM 137.511719 1712987183.0668
MEM 137.511719 1712987183.1675
MEM 137.511719 1712987183.2680
MEM 137.511719 1712987183.3686
MEM 137.511719 1712987183.4693
MEM 137.511719 1712987183.5697
MEM 137.511719 1712987183.6701
MEM 137.511719 1712987183.7706
MEM 137.511719 1712987183.8715
MEM 137.511719 1712987183.9720
MEM 137.511719 1712987184.0727
MEM 137.511719 1712987184.1730
